stamp,id,item,value
2018-01-24T12:26:04Z,1000065,item_3,1e3
2018-01-24T12:37:54Z,1000068,item_1,100
2018-01-24T12:39:17Z,1000168,item_1,100
2018-01-24T12:58:38Z,1000236,item_1,100
2018-01-24T13:02:33Z,1000116,item_1,100
2018-01-24T13:04:59Z,1000177,item_4,2e3
2018-01-24T13:07:31Z,1000098,item_3,1e3
2018-01-24T13:14:27Z,1000057,item_2,500
2018-01-24T13:34:29Z,1000064,item_2,500
2018-01-24T13:39:00Z,1000095,item_5,5e3
2018-01-24T13:39:03Z,1000094,item_1,100
2018-01-24T13:52:14Z,1000151,item_1,100
2018-01-24T14:01:33Z,1000223,item_1,100
2018-01-24T14:03:36Z,1000173,item_1,100
2018-01-24T14:08:04Z,1000178,item_2,500
2018-01-24T14:26:07Z,1000201,item_1,100
2018-01-24T14:36:50Z,1000126,item_1,100
2018-01-24T14:38:24Z,1000027,item_1,100
2018-01-24T14:48:29Z,1000160,item_2,500
2018-01-24T14:59:58Z,1000101,item_1,100
2018-01-24T15:05:53Z,1000270,item_2,500
2018-01-24T15:08:11Z,1000143,item_1,100
2018-01-24T15:08:53Z,1000232,item_1,100
2018-01-24T15:29:07Z,1000026,item_2,500
2018-01-24T15:30:51Z,1000011,item_2,500
2018-01-24T15:32:14Z,1000282,item_1,100
2018-01-24T15:34:36Z,1000265,item_3,1e3
2018-01-24T15:44:47Z,1000195,item_4,2e3
2018-01-24T15:48:29Z,1000028,item_1,100
2018-01-24T15:55:04Z,1000106,item_1,100
2018-01-24T16:01:56Z,1000158,item_1,100
2018-01-24T16:04:52Z,1000283,item_1,100
2018-01-24T16:11:01Z,1000277,item_2,500
2018-01-24T16:26:11Z,1000234,item_1,100
2018-01-24T16:28:15Z,1000268,item_1,100
2018-01-24T16:51:33Z,1000077,item_1,100
2018-01-24T16:51:56Z,1000082,item_2,500
2018-01-24T16:52:55Z,1000259,item_1,100
2018-01-24T16:55:00Z,1000267,item_1,100
2018-01-24T17:04:56Z,1000055,item_2,500
2018-01-24T17:16:21Z,1000200,item_2,500
2018-01-24T17:21:54Z,1000220,item_1,100
2018-01-24T17:38:44Z,1000012,item_2,500
2018-01-24T17:48:15Z,1000268,item_1,100
2018-01-24T17:54:21Z,1000173,item_1,100
2018-01-24T17:59:25Z,1000275,item_1,100
2018-01-24T17:59:34Z,1000051,item_2,500
2018-01-24T18:05:35Z,1000065,item_4,2e3
2018-01-24T18:08:20Z,1000047,item_1,100
2018-01-24T18:12:29Z,1000215,item_1,100
2018-01-24T18:12:45Z,1000242,item_1,100
2018-01-24T18:33:09Z,1000088,item_2,500
2018-01-24T18:34:03Z,1000246,item_1,100
2018-01-24T18:44:39Z,1000056,item_2,500
2018-01-24T18:46:01Z,1000102,item_1,100
2018-01-24T18:52:06Z,1000261,item_2,500
2018-01-24T19:21:33Z,1000110,item_1,100
2018-01-24T19:25:41Z,1000135,item_1,100
2018-01-24T19:49:39Z,1000002,item_1,100
2018-01-24T19:50:56Z,1000229,item_1,100
2018-01-24T19:55:47Z,1000170,item_1,100
2018-01-24T19:58:32Z,1000200,item_2,500
2018-01-24T20:03:59Z,1000168,item_1,100
2018-01-24T20:13:32Z,1000218,item_1,100
2018-01-24T20:15:50Z,1000137,item_1,100
2018-01-24T20:16:02Z,1000054,item_1,100
2018-01-24T20:16:11Z,1000221,item_4,2e3
2018-01-24T20:25:22Z,1000212,item_1,100
2018-01-24T20:50:37Z,1000131,item_1,100
2018-01-24T21:00:13Z,1000113,item_2,500
2018-01-24T21:02:23Z,1000105,item_1,100
2018-01-24T21:07:05Z,1000003,item_2,500
2018-01-24T21:16:21Z,1000080,item_2,500
2018-01-24T21:17:15Z,1000210,item_1,100
2018-01-24T21:18:35Z,1000011,item_2,500
2018-01-24T21:56:43Z,1000300,item_3,1e3
2018-01-24T22:05:17Z,1000154,item_1,100
2018-01-24T22:11:31Z,1000185,item_1,100
2018-01-24T22:13:40Z,1000018,item_1,100
2018-01-24T22:14:23Z,1000081,item_1,100
2018-01-24T22:14:43Z,1000158,item_1,100
2018-01-24T22:24:12Z,1000239,item_1,100
2018-01-24T22:24:32Z,1000213,item_1,100
2018-01-24T22:34:25Z,1000101,item_1,100
2018-01-24T22:39:39Z,1000226,item_1,100
2018-01-24T22:46:12Z,1000037,item_2,500
2018-01-24T22:47:14Z,1000153,item_1,100
2018-01-24T22:53:49Z,1000289,item_2,500
2018-01-24T22:59:47Z,1000185,item_2,500
2018-01-24T23:20:52Z,1000285,item_1,100
2018-01-24T23:23:37Z,1000183,item_1,100
2018-01-24T23:50:07Z,1000024,item_3,1e3
2018-01-25T00:13:39Z,1000284,item_1,100
2018-01-25T00:14:09Z,1000105,item_2,500
2018-01-25T00:17:46Z,1000064,item_1,100
2018-01-25T00:22:41Z,1000005,item_1,100
2018-01-25T00:50:48Z,1000092,item_1,100
2018-01-25T01:04:02Z,1000174,item_1,100
2018-01-25T01:05:58Z,1000164,item_2,500
2018-01-25T01:20:38Z,1000265,item_1,100
2018-01-25T01:34:35Z,1000037,item_1,100
2018-01-25T01:37:11Z,1000031,item_2,500
2018-01-25T01:39:37Z,1000183,item_5,5e3
2018-01-25T01:41:48Z,1000127,item_2,500
2018-01-25T02:07:09Z,1000213,item_1,100
2018-01-25T02:09:25Z,1000125,item_1,100
2018-01-25T02:17:59Z,1000207,item_1,100
2018-01-25T02:31:07Z,1000257,item_1,100
2018-01-25T02:38:50Z,1000084,item_1,100
2018-01-25T02:47:48Z,1000176,item_1,100
2018-01-25T02:49:18Z,1000275,item_2,500
2018-01-25T03:00:37Z,1000017,item_1,100
2018-01-25T03:05:41Z,1000091,item_2,500
2018-01-25T03:09:14Z,1000028,item_1,100
2018-01-25T03:13:11Z,1000287,item_2,500
2018-01-25T03:29:48Z,1000228,item_1,100
2018-01-25T03:42:55Z,1000112,item_2,500
2018-01-25T03:47:00Z,1000046,item_1,100
2018-01-25T04:02:33Z,1000215,item_2,500
2018-01-25T04:07:26Z,1000165,item_1,100
2018-01-25T04:15:21Z,1000109,item_2,500
2018-01-25T04:19:05Z,1000097,item_1,100
2018-01-25T04:24:40Z,1000278,item_1,100
2018-01-25T04:46:47Z,1000047,item_1,100
2018-01-25T04:57:09Z,1000280,item_2,500
2018-01-25T05:01:00Z,1000181,item_3,1e3
2018-01-25T05:02:23Z,1000185,item_1,100
2018-01-25T05:06:28Z,1000260,item_2,500
2018-01-25T05:21:03Z,1000152,item_1,100
2018-01-25T05:34:20Z,1000174,item_3,1e3
2018-01-25T05:43:51Z,1000225,item_1,100
2018-01-25T05:48:37Z,1000152,item_1,100
2018-01-25T05:52:38Z,1000057,item_2,500
2018-01-25T06:15:30Z,1000011,item_1,100
2018-01-25T06:40:16Z,1000239,item_1,100
2018-01-25T06:48:05Z,1000064,item_2,500
2018-01-25T06:54:17Z,1000198,item_3,1e3
2018-01-25T06:59:27Z,1000156,item_1,100
2018-01-25T07:23:12Z,1000040,item_2,500
2018-01-25T07:23:44Z,1000001,item_2,500
2018-01-25T07:24:31Z,1000281,item_1,100
2018-01-25T07:29:52Z,1000106,item_3,1e3
2018-01-25T08:05:28Z,1000188,item_3,1e3
2018-01-25T08:05:43Z,1000084,item_1,100
2018-01-25T08:13:20Z,1000167,item_1,100
2018-01-25T08:21:56Z,1000082,item_1,100
2018-01-25T08:23:09Z,1000058,item_2,500
2018-01-25T08:31:56Z,1000040,item_4,2e3
2018-01-25T08:33:19Z,1000290,item_1,100
2018-01-25T08:36:25Z,1000107,item_1,100
2018-01-25T08:58:48Z,1000276,item_1,100
2018-01-25T09:05:03Z,1000082,item_1,100
2018-01-25T09:14:01Z,1000143,item_4,2e3
2018-01-25T09:18:51Z,1000200,item_1,100
2018-01-25T09:41:08Z,1000105,item_5,5e3
2018-01-25T09:48:17Z,1000279,item_2,500
2018-01-25T09:52:55Z,1000297,item_1,100
2018-01-25T10:12:54Z,1000170,item_1,100
2018-01-25T10:26:22Z,1000218,item_2,500
2018-01-25T10:30:59Z,1000113,item_1,100
2018-01-25T10:33:40Z,1000176,item_1,100
2018-01-25T10:34:22Z,1000145,item_1,100
2018-01-25T10:34:24Z,1000165,item_2,500
2018-01-25T10:50:38Z,1000006,item_1,100
2018-01-25T11:16:00Z,1000222,item_3,1e3
2018-01-25T11:18:13Z,1000182,item_1,100
2018-01-25T11:19:55Z,1000097,item_1,100
2018-01-25T11:21:52Z,1000246,item_3,1e3
2018-01-25T11:43:58Z,1000283,item_2,500
2018-01-25T11:55:07Z,1000187,item_1,100
2018-01-25T12:17:07Z,1000193,item_1,100
2018-01-25T12:21:03Z,1000083,item_1,100
2018-01-25T12:30:23Z,1000031,item_4,2e3
2018-01-25T12:35:17Z,1000015,item_1,100
2018-01-25T12:48:20Z,1000212,item_3,1e3
2018-01-25T12:57:32Z,1000135,item_2,500
2018-01-25T13:05:15Z,1000074,item_4,2e3
2018-01-25T13:05:21Z,1000137,item_1,100
2018-01-25T13:07:00Z,1000096,item_1,100
2018-01-25T13:08:37Z,1000058,item_1,100
2018-01-25T13:16:47Z,1000048,item_1,100
2018-01-25T13:28:56Z,1000147,item_1,100
2018-01-25T13:31:18Z,1000061,item_2,500
2018-01-25T13:48:22Z,1000031,item_3,1e3
2018-01-25T13:53:46Z,1000120,item_1,100
2018-01-25T13:55:42Z,1000072,item_1,100
2018-01-25T14:08:53Z,1000205,item_1,100
2018-01-25T14:12:03Z,1000014,item_4,2e3
2018-01-25T14:18:30Z,1000240,item_1,100
2018-01-25T14:21:48Z,1000111,item_2,500
2018-01-25T14:34:05Z,1000029,item_1,100
2018-01-25T14:37:56Z,1000188,item_5,5e3
2018-01-25T14:45:05Z,1000206,item_2,500
2018-01-25T15:07:06Z,1000108,item_1,100
2018-01-25T15:08:44Z,1000089,item_2,500
2018-01-25T15:20:52Z,1000049,item_1,100
2018-01-25T15:25:12Z,1000112,item_1,100
2018-01-25T15:28:31Z,1000097,item_2,500
2018-01-25T15:29:32Z,1000171,item_1,100
2018-01-25T15:35:32Z,1000262,item_1,100
2018-01-25T15:45:14Z,1000216,item_1,100
2018-01-25T15:48:10Z,1000149,item_2,500
2018-01-25T15:53:49Z,1000042,item_2,500
2018-01-25T16:02:39Z,1000243,item_1,100
2018-01-25T16:08:44Z,1000226,item_4,2e3
2018-01-25T16:13:48Z,1000177,item_1,100
2018-01-25T16:16:39Z,1000083,item_1,100
2018-01-25T16:33:00Z,1000077,item_1,100
2018-01-25T16:43:16Z,1000083,item_1,100
2018-01-25T16:43:20Z,1000241,item_2,500
2018-01-25T16:44:10Z,1000116,item_1,100
2018-01-25T16:46:42Z,1000081,item_1,100
2018-01-25T16:48:28Z,1000095,item_2,500
2018-01-25T16:57:53Z,1000152,item_2,500
2018-01-25T17:01:41Z,1000229,item_3,1e3
2018-01-25T17:01:51Z,1000089,item_2,500
2018-01-25T17:23:48Z,1000160,item_2,500
2018-01-25T17:28:56Z,1000232,item_3,1e3
2018-01-25T17:29:50Z,1000048,item_1,100
2018-01-25T17:30:09Z,1000025,item_1,100
2018-01-25T17:34:43Z,1000129,item_3,1e3
2018-01-25T17:42:35Z,1000136,item_1,100
2018-01-25T17:50:15Z,1000010,item_2,500
2018-01-25T18:00:08Z,1000143,item_1,100
2018-01-25T18:01:26Z,1000156,item_2,500
2018-01-25T18:02:27Z,1000286,item_1,100
2018-01-25T18:02:34Z,1000300,item_1,100
2018-01-25T18:27:19Z,1000238,item_1,100
2018-01-25T18:34:59Z,1000212,item_4,2e3
2018-01-25T18:44:11Z,1000052,item_1,100
2018-01-25T18:46:05Z,1000169,item_1,100
2018-01-25T19:02:03Z,1000175,item_2,500
2018-01-25T19:09:58Z,1000107,item_1,100
2018-01-25T19:13:36Z,1000093,item_1,100
2018-01-25T19:23:38Z,1000280,item_1,100
2018-01-25T19:23:49Z,1000097,item_1,100
2018-01-25T19:32:07Z,1000202,item_1,100
2018-01-25T19:42:16Z,1000293,item_1,100
2018-01-25T19:59:42Z,1000043,item_2,500
2018-01-25T20:04:19Z,1000242,item_1,100
2018-01-25T20:04:23Z,1000026,item_1,100
2018-01-25T20:06:08Z,1000115,item_2,500
2018-01-25T20:09:50Z,1000044,item_1,100
2018-01-25T20:17:01Z,1000274,item_1,100
2018-01-25T20:17:40Z,1000065,item_2,500
2018-01-25T20:23:10Z,1000214,item_1,100
2018-01-25T20:27:59Z,1000076,item_2,500
2018-01-25T20:30:04Z,1000255,item_2,500
2018-01-25T20:37:10Z,1000068,item_1,100
2018-01-25T20:38:11Z,1000216,item_1,100
2018-01-25T20:49:28Z,1000027,item_1,100
2018-01-25T20:53:55Z,1000233,item_1,100
2018-01-25T20:57:52Z,1000178,item_1,100
2018-01-25T21:09:10Z,1000165,item_1,100
2018-01-25T21:11:57Z,1000106,item_1,100
2018-01-25T21:22:00Z,1000068,item_2,500
2018-01-25T21:31:11Z,1000173,item_1,100
2018-01-25T21:42:19Z,1000067,item_1,100
2018-01-25T21:51:10Z,1000194,item_3,1e3
2018-01-25T21:52:57Z,1000277,item_1,100
2018-01-25T21:59:30Z,1000240,item_1,100
2018-01-25T22:00:47Z,1000107,item_1,100
2018-01-25T22:11:17Z,1000184,item_2,500
2018-01-25T22:21:54Z,1000273,item_1,100
2018-01-25T22:22:12Z,1000167,item_1,100
2018-01-25T22:24:59Z,1000220,item_1,100
2018-01-25T22:31:35Z,1000282,item_1,100
2018-01-25T22:36:55Z,1000212,item_1,100
2018-01-25T22:39:02Z,1000008,item_2,500
2018-01-25T22:50:57Z,1000032,item_2,500
2018-01-25T22:51:27Z,1000250,item_4,2e3
2018-01-25T22:54:31Z,1000066,item_2,500
2018-01-25T22:54:56Z,1000137,item_2,500
2018-01-25T22:59:20Z,1000218,item_1,100
2018-01-25T23:00:45Z,1000295,item_1,100
2018-01-25T23:14:29Z,1000149,item_1,100
2018-01-25T23:16:40Z,1000137,item_2,500
2018-01-25T23:17:09Z,1000212,item_1,100
2018-01-25T23:23:35Z,1000221,item_2,500
2018-01-25T23:40:52Z,1000110,item_2,500
2018-01-25T23:41:08Z,1000056,item_1,100
2018-01-25T23:44:41Z,1000164,item_2,500
2018-01-25T23:51:27Z,1000234,item_1,100
2018-01-25T23:56:02Z,1000075,item_1,100
2018-01-25T23:58:43Z,1000064,item_1,100
2018-01-26T00:03:23Z,1000121,item_1,100
2018-01-26T00:07:31Z,1000295,item_1,100
2018-01-26T00:09:20Z,1000151,item_1,100
2018-01-26T00:13:34Z,1000275,item_2,500
2018-01-26T00:18:49Z,1000083,item_1,100
2018-01-26T00:24:41Z,1000134,item_1,100
2018-01-26T00:35:48Z,1000184,item_1,100
2018-01-26T00:36:03Z,1000045,item_1,100
2018-01-26T00:45:01Z,1000013,item_1,100
2018-01-26T00:50:39Z,1000293,item_1,100
2018-01-26T01:10:34Z,1000137,item_1,100
2018-01-26T01:10:55Z,1000253,item_2,500
2018-01-26T01:11:21Z,1000172,item_2,500
2018-01-26T01:25:30Z,1000276,item_1,100
2018-01-26T01:26:44Z,1000179,item_2,500
2018-01-26T01:43:40Z,1000050,item_1,100
2018-01-26T01:43:48Z,1000123,item_1,100
2018-01-26T01:44:28Z,1000129,item_2,500
2018-01-26T01:44:46Z,1000136,item_1,100
2018-01-26T01:51:51Z,1000015,item_1,100
2018-01-26T01:55:00Z,1000244,item_3,1e3
2018-01-26T02:19:33Z,1000211,item_1,100
2018-01-26T02:29:56Z,1000015,item_1,100
2018-01-26T02:30:43Z,1000173,item_1,100
2018-01-26T02:31:09Z,1000112,item_2,500
2018-01-26T02:45:07Z,1000128,item_1,100
2018-01-26T02:46:21Z,1000009,item_1,100
2018-01-26T03:04:17Z,1000235,item_1,100
2018-01-26T03:04:29Z,1000262,item_1,100
2018-01-26T03:05:33Z,1000116,item_2,500
2018-01-26T03:25:17Z,1000118,item_2,500
2018-01-26T03:39:48Z,1000294,item_1,100
2018-01-26T03:56:01Z,1000015,item_2,500
2018-01-26T04:01:16Z,1000116,item_1,100
2018-01-26T04:15:46Z,1000068,item_1,100
2018-01-26T04:17:01Z,1000197,item_1,100
2018-01-26T04:25:45Z,1000084,item_1,100
2018-01-26T04:28:47Z,1000196,item_1,100
2018-01-26T04:46:48Z,1000169,item_1,100
2018-01-26T04:49:48Z,1000286,item_1,100
2018-01-26T05:02:33Z,1000210,item_1,100
2018-01-26T05:06:02Z,1000171,item_2,500
2018-01-26T05:09:39Z,1000291,item_1,100
2018-01-26T05:10:52Z,1000015,item_1,100
2018-01-26T05:14:15Z,1000098,item_1,100
2018-01-26T05:20:30Z,1000185,item_4,2e3
2018-01-26T05:38:27Z,1000073,item_1,100
2018-01-26T05:49:38Z,1000081,item_1,100
2018-01-26T05:50:31Z,1000170,item_1,100
2018-01-26T05:52:31Z,1000214,item_1,100
2018-01-26T05:54:09Z,1000292,item_1,100
2018-01-26T05:54:21Z,1000205,item_1,100
2018-01-26T06:04:01Z,1000113,item_1,100
2018-01-26T06:27:25Z,1000152,item_1,100
2018-01-26T06:42:00Z,1000027,item_2,500
2018-01-26T06:42:35Z,1000092,item_1,100
2018-01-26T06:48:44Z,1000110,item_2,500
2018-01-26T06:52:24Z,1000233,item_2,500
2018-01-26T06:52:28Z,1000086,item_1,100
2018-01-26T06:56:18Z,1000273,item_1,100
2018-01-26T07:14:31Z,1000189,item_2,500
2018-01-26T07:30:39Z,1000236,item_1,100
2018-01-26T07:33:49Z,1000159,item_1,100
2018-01-26T07:39:48Z,1000292,item_1,100
2018-01-26T07:41:11Z,1000081,item_2,500
2018-01-26T07:46:36Z,1000151,item_2,500
2018-01-26T07:51:53Z,1000171,item_1,100
2018-01-26T08:03:40Z,1000194,item_1,100
2018-01-26T08:05:18Z,1000229,item_2,500
2018-01-26T08:07:09Z,1000208,item_1,100
2018-01-26T08:07:41Z,1000034,item_2,500
2018-01-26T08:14:29Z,1000035,item_2,500
2018-01-26T08:24:42Z,1000015,item_3,1e3
2018-01-26T08:29:27Z,1000086,item_1,100
2018-01-26T08:29:44Z,1000211,item_1,100
2018-01-26T08:45:27Z,1000020,item_3,1e3
2018-01-26T08:50:26Z,1000167,item_1,100
2018-01-26T08:57:01Z,1000021,item_3,1e3
2018-01-26T09:07:32Z,1000107,item_2,500
2018-01-26T09:07:44Z,1000130,item_5,5e3
2018-01-26T09:26:35Z,1000244,item_3,1e3
2018-01-26T09:41:28Z,1000249,item_1,100
2018-01-26T09:55:21Z,1000065,item_1,100
2018-01-26T10:11:15Z,1000103,item_1,100
2018-01-26T10:12:04Z,1000272,item_3,1e3
2018-01-26T10:28:08Z,1000004,item_1,100
2018-01-26T10:45:48Z,1000146,item_2,500
2018-01-26T10:46:37Z,1000180,item_1,100
2018-01-26T10:49:28Z,1000168,item_3,1e3
2018-01-26T11:09:06Z,1000135,item_2,500
2018-01-26T11:15:11Z,1000062,item_1,100
2018-01-26T11:19:20Z,1000177,item_2,500
2018-01-26T11:40:36Z,1000002,item_1,100
2018-01-26T11:42:33Z,1000082,item_1,100
2018-01-26T11:58:28Z,1000157,item_3,1e3
2018-01-26T12:04:19Z,1000041,item_1,100
2018-01-26T12:13:53Z,1000153,item_2,500
2018-01-26T12:42:24Z,1000074,item_4,2e3
2018-01-26T12:48:19Z,1000228,item_2,500
2018-01-26T12:49:27Z,1000219,item_1,100
2018-01-26T12:50:59Z,1000141,item_2,500
2018-01-26T13:05:43Z,1000105,item_2,500
2018-01-26T13:08:13Z,1000298,item_1,100
2018-01-26T13:09:03Z,1000087,item_2,500
2018-01-26T13:09:09Z,1000223,item_1,100
2018-01-26T13:12:22Z,1000032,item_2,500
2018-01-26T13:17:11Z,1000044,item_1,100
2018-01-26T13:23:21Z,1000230,item_2,500
2018-01-26T13:26:03Z,1000241,item_1,100
2018-01-26T13:28:46Z,1000125,item_1,100
2018-01-26T13:31:21Z,1000069,item_1,100
2018-01-26T13:52:49Z,1000080,item_1,100
2018-01-26T13:56:42Z,1000240,item_1,100
2018-01-26T14:26:00Z,1000217,item_2,500
2018-01-26T14:26:30Z,1000269,item_1,100
2018-01-26T14:27:58Z,1000144,item_1,100
2018-01-26T14:28:01Z,1000112,item_1,100
2018-01-26T14:40:21Z,1000009,item_3,1e3
2018-01-26T14:41:43Z,1000210,item_1,100
2018-01-26T14:45:56Z,1000049,item_2,500
2018-01-26T15:09:20Z,1000045,item_2,500
2018-01-26T15:18:55Z,1000003,item_1,100
2018-01-26T15:27:48Z,1000011,item_1,100
2018-01-26T15:56:55Z,1000267,item_1,100
2018-01-26T16:09:40Z,1000125,item_1,100
2018-01-26T16:12:34Z,1000153,item_1,100
2018-01-26T16:21:55Z,1000132,item_2,500
2018-01-26T16:24:10Z,1000287,item_2,500
2018-01-26T16:25:29Z,1000058,item_1,100
2018-01-26T16:29:41Z,1000099,item_1,100
2018-01-26T16:51:51Z,1000145,item_2,500
2018-01-26T16:53:26Z,1000012,item_2,500
2018-01-26T17:05:06Z,1000252,item_2,500
2018-01-26T17:07:31Z,1000294,item_1,100
2018-01-26T17:07:54Z,1000200,item_1,100
2018-01-26T17:11:47Z,1000200,item_2,500
2018-01-26T17:13:16Z,1000155,item_3,1e3
2018-01-26T17:18:10Z,1000216,item_1,100
2018-01-26T17:29:18Z,1000050,item_2,500
2018-01-26T17:31:21Z,1000092,item_2,500
2018-01-26T17:35:29Z,1000105,item_1,100
2018-01-26T17:42:39Z,1000099,item_1,100
2018-01-26T17:43:15Z,1000013,item_2,500
2018-01-26T17:44:31Z,1000208,item_2,500
2018-01-26T17:45:19Z,1000097,item_1,100
2018-01-26T17:47:34Z,1000212,item_2,500
2018-01-26T18:16:22Z,1000180,item_1,100
2018-01-26T18:25:16Z,1000213,item_4,2e3
2018-01-26T18:26:19Z,1000226,item_2,500
2018-01-26T18:26:23Z,1000112,item_2,500
2018-01-26T18:38:46Z,1000170,item_4,2e3
2018-01-26T18:40:32Z,1000003,item_2,500
2018-01-26T18:52:39Z,1000241,item_1,100
2018-01-26T18:53:23Z,1000111,item_1,100
2018-01-26T18:59:18Z,1000003,item_2,500
2018-01-26T19:03:16Z,1000058,item_1,100
2018-01-26T19:07:46Z,1000100,item_1,100
2018-01-26T19:24:47Z,1000147,item_1,100
2018-01-26T19:30:22Z,1000156,item_1,100
2018-01-26T19:32:15Z,1000142,item_1,100
2018-01-26T19:36:47Z,1000189,item_1,100
2018-01-26T19:40:04Z,1000066,item_1,100
2018-01-26T19:48:25Z,1000005,item_1,100
2018-01-26T19:57:17Z,1000102,item_1,100
2018-01-26T20:05:44Z,1000281,item_3,1e3
2018-01-26T20:08:38Z,1000156,item_2,500
2018-01-26T20:12:36Z,1000285,item_2,500
2018-01-26T20:15:15Z,1000281,item_2,500
2018-01-26T20:19:45Z,1000254,item_2,500
2018-01-26T20:20:22Z,1000013,item_1,100
2018-01-26T20:50:34Z,1000019,item_4,2e3
2018-01-26T20:51:14Z,1000276,item_1,100
2018-01-26T21:08:35Z,1000131,item_1,100
2018-01-26T21:08:45Z,1000289,item_1,100
2018-01-26T21:16:12Z,1000289,item_2,500
2018-01-26T21:17:01Z,1000185,item_1,100
2018-01-26T21:33:54Z,1000214,item_2,500
2018-01-26T21:51:25Z,1000077,item_1,100
2018-01-26T21:54:32Z,1000255,item_1,100
2018-01-26T22:00:24Z,1000061,item_2,500
2018-01-26T22:03:20Z,1000067,item_1,100
2018-01-26T22:03:47Z,1000202,item_2,500
2018-01-26T22:18:18Z,1000188,item_1,100
2018-01-26T22:40:24Z,1000002,item_1,100
2018-01-26T22:50:07Z,1000038,item_1,100
2018-01-26T22:51:07Z,1000117,item_1,100
2018-01-26T23:14:30Z,1000263,item_1,100
2018-01-26T23:39:22Z,1000102,item_5,5e3
2018-01-26T23:47:46Z,1000139,item_1,100
2018-01-26T23:58:13Z,1000132,item_1,100
2018-01-27T00:04:09Z,1000163,item_3,1e3
2018-01-27T00:10:16Z,1000207,item_3,1e3
2018-01-27T00:28:23Z,1000158,item_4,2e3
2018-01-27T00:32:15Z,1000129,item_3,1e3
2018-01-27T00:46:45Z,1000085,item_1,100
2018-01-27T01:20:29Z,1000144,item_1,100
2018-01-27T01:29:39Z,1000110,item_3,1e3
2018-01-27T01:33:45Z,1000240,item_2,500
2018-01-27T01:34:18Z,1000225,item_2,500
2018-01-27T01:35:08Z,1000009,item_1,100
2018-01-27T01:37:27Z,1000078,item_1,100
2018-01-27T01:40:58Z,1000221,item_1,100
2018-01-27T01:42:55Z,1000022,item_1,100
2018-01-27T01:56:22Z,1000176,item_2,500
2018-01-27T02:21:30Z,1000140,item_4,2e3
2018-01-27T02:22:09Z,1000001,item_1,100
2018-01-27T02:22:19Z,1000124,item_2,500
2018-01-27T02:27:35Z,1000184,item_1,100
2018-01-27T02:28:27Z,1000182,item_1,100
2018-01-27T02:36:41Z,1000052,item_2,500
2018-01-27T02:40:45Z,1000158,item_2,500
2018-01-27T03:08:11Z,1000063,item_1,100
2018-01-27T03:15:28Z,1000036,item_1,100
2018-01-27T03:23:03Z,1000231,item_1,100
2018-01-27T03:49:37Z,1000236,item_2,500
2018-01-27T03:50:39Z,1000106,item_1,100
2018-01-27T03:53:32Z,1000032,item_2,500
2018-01-27T04:01:25Z,1000110,item_1,100
2018-01-27T04:04:30Z,1000130,item_1,100
2018-01-27T04:26:14Z,1000169,item_1,100
2018-01-27T04:29:17Z,1000047,item_1,100
2018-01-27T04:43:37Z,1000061,item_1,100
2018-01-27T04:57:37Z,1000177,item_2,500
2018-01-27T04:59:02Z,1000286,item_1,100
2018-01-27T05:13:20Z,1000256,item_2,500
2018-01-27T05:13:38Z,1000140,item_1,100
2018-01-27T05:18:00Z,1000014,item_2,500
2018-01-27T05:20:50Z,1000208,item_2,500
2018-01-27T05:40:29Z,1000142,item_2,500
2018-01-27T05:48:38Z,1000120,item_1,100
2018-01-27T06:11:44Z,1000071,item_2,500
2018-01-27T06:23:32Z,1000003,item_1,100
2018-01-27T06:27:51Z,1000031,item_2,500
2018-01-27T06:35:57Z,1000054,item_1,100
2018-01-27T06:58:00Z,1000088,item_3,1e3
2018-01-27T07:05:37Z,1000063,item_1,100
2018-01-27T07:06:02Z,1000200,item_3,1e3
2018-01-27T07:15:33Z,1000151,item_1,100
2018-01-27T07:15:45Z,1000003,item_1,100
2018-01-27T07:26:12Z,1000143,item_1,100
2018-01-27T07:28:59Z,1000293,item_1,100
2018-01-27T07:30:25Z,1000093,item_2,500
2018-01-27T07:33:34Z,1000164,item_1,100
2018-01-27T07:38:33Z,1000050,item_1,100
2018-01-27T07:39:33Z,1000256,item_1,100
2018-01-27T07:46:27Z,1000094,item_2,500
2018-01-27T07:53:13Z,1000171,item_1,100
2018-01-27T07:57:38Z,1000200,item_2,500
2018-01-27T08:05:52Z,1000199,item_2,500
2018-01-27T08:08:29Z,1000028,item_1,100
2018-01-27T08:19:08Z,1000286,item_1,100
2018-01-27T08:35:08Z,1000119,item_2,500
2018-01-27T09:09:34Z,1000292,item_4,2e3
2018-01-27T09:10:56Z,1000189,item_1,100
2018-01-27T09:28:36Z,1000007,item_2,500
2018-01-27T09:36:40Z,1000171,item_3,1e3
2018-01-27T09:39:06Z,1000238,item_1,100
2018-01-27T09:46:08Z,1000192,item_2,500
2018-01-27T10:01:01Z,1000207,item_1,100
2018-01-27T10:01:28Z,1000212,item_2,500
2018-01-27T10:04:14Z,1000283,item_1,100
2018-01-27T10:05:58Z,1000262,item_3,1e3
2018-01-27T10:17:24Z,1000252,item_1,100
2018-01-27T10:24:00Z,1000291,item_1,100
2018-01-27T10:25:16Z,1000056,item_1,100
2018-01-27T10:38:03Z,1000189,item_2,500
2018-01-27T10:43:01Z,1000072,item_1,100
2018-01-27T10:50:20Z,1000086,item_2,500
2018-01-27T10:52:59Z,1000148,item_1,100
